dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown penalties rejecValue avgRejecValue potentialLost avgPotentialLost
Mar 10th 13:38:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:38:08.012 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:37:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:37:08.004 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:36:52.056 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:36:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:35:52.056 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:35:07.992 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:34:52.046 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:34:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:33:52.046 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:33:08.002 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:32:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:32:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:31:52.056 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:31:08.013 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:30:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:30:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:29:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:29:08.003 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:28:52.057 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:28:07.993 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:27:52.047 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
Mar 10th 13:27:08.013 UTC 2 0 0 1093 1093 2664.193 4452.025 0 867.7584 708.1287 0 0 85 0 0 2425 2366.75 4.879896 641.8379 1.323377
Mar 10th 13:26:52.046 UTC 3 0 0 625 623 1630.545 2785.054 17.47089 184.4235 9.298096 3 2 85 0 0 0 0 NaN 0 NaN
