dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown potentialLost avgPotentialLost
Jun 11th 06:52:20.816 UTC 2 15 40 643 634 1531.901 2721.592 0 902.6698 734.5713 0 0 47 0 0 602.603 2.764234
Jun 11th 06:51:22.610 UTC 3 13 0 436 429 1157.95 1863.316 0 183.1887 10.08093 0 0 60 0 0 0 NaN
Jun 11th 06:51:20.804 UTC 2 15 40 639 633 1525.719 2714.862 0 901.4883 734.3085 0 0 47 0 0 594.973 2.780247
Jun 11th 06:50:22.598 UTC 3 13 0 435 428 1154.23 1857.214 0 183.0591 10.08902 0 0 60 0 0 0 NaN
Jun 11th 06:50:20.806 UTC 2 15 40 638 631 1523.115 2705.713 0 901.0931 733.8502 0 0 47 0 0 593.0829 2.797561
Jun 11th 06:49:22.601 UTC 3 15 0 435 426 1154.23 1844.405 0 183.0591 10.08902 0 0 60 0 0 0 NaN
Jun 11th 06:49:20.811 UTC 2 15 39 637 629 1521.48 2694.47 0 900.8771 733.504 0 0 47 0 0 589.1729 2.819009
Jun 11th 06:48:22.601 UTC 3 15 2 432 423 1148.935 1829.726 0 182.3032 9.855499 0 0 60 0 0 0 NaN
Jun 11th 06:48:20.808 UTC 2 14 38 635 627 1518.734 2688.634 0 900.0981 732.9938 0 0 47 0 0 589.1729 2.819009
Jun 11th 06:47:22.600 UTC 3 15 4 430 420 1137.745 1819.549 0 182.1219 9.356511 0 0 60 0 0 0 NaN
Jun 11th 06:47:20.808 UTC 2 15 36 633 624 1513.656 2678.394 0 899.4412 732.4698 0 0 47 0 0 589.1729 2.819009
Jun 11th 06:46:22.601 UTC 3 15 1 428 420 1129.394 1819.549 0 182.0129 9.356511 0 0 60 0 0 0 NaN
Jun 11th 06:46:20.798 UTC 2 15 34 629 623 1503.568 2674.788 0 898.5106 732.3063 0 0 47 0 0 589.1729 2.819009
Jun 11th 06:45:20.815 UTC 2 15 33 627 621 1493.782 2666.654 0 897.9866 731.825 0 0 47 0 0 589.1729 2.819009
Jun 11th 06:45:20.814 UTC 3 14 2 426 420 1124.969 1819.549 0 181.9095 9.346803 0 0 58 0 0 0 NaN
Jun 11th 06:44:20.814 UTC 3 15 1 422 417 1117.389 1806.817 0 181.3082 9.162167 0 0 58 0 0 0 NaN
Jun 11th 06:44:20.805 UTC 2 14 34 624 618 1482.051 2653.142 0 896.6027 730.9308 0 0 47 0 0 589.1729 2.819009
Jun 11th 06:43:20.804 UTC 2 15 36 621 614 1476.224 2640.764 0 895.788 730.0028 0 0 47 0 0 589.1729 2.819009
Jun 11th 06:43:19.893 UTC 3 13 0 421 417 1113.764 1806.817 0 180.6146 9.196535 0 0 57 0 0 0 NaN
Jun 11th 06:42:20.815 UTC 2 15 35 620 612 1475.324 2632.292 0 895.5781 729.4993 0 0 47 0 0 589.1729 2.819009
Jun 11th 06:42:19.881 UTC 3 10 0 420 417 1112.129 1806.817 0 180.7174 9.213176 0 0 57 0 0 0 NaN
Jun 11th 06:41:20.814 UTC 2 13 38 618 608 1470.554 2615.915 0 894.754 727.2479 0 0 47 0 0 589.1729 2.819009
Jun 11th 06:41:19.893 UTC 3 9 1 419 415 1110.104 1801.756 0 180.7664 9.258394 0 0 57 0 0 0 NaN
Jun 11th 06:40:20.805 UTC 2 15 40 614 604 1462.193 2601.255 0 893.4073 726.149 0 0 47 0 0 580.6229 2.818558
Jun 11th 06:40:19.880 UTC 3 8 0 417 414 1105.739 1797.378 0 180.9994 9.262896 0 0 57 0 0 0 NaN
Jun 11th 06:39:20.806 UTC 2 15 40 611 603 1454.417 2596.554 0 892.2016 725.7401 0 0 47 0 0 570.0703 2.808228
Jun 11th 06:39:19.882 UTC 3 8 1 417 412 1105.739 1783.107 0 180.9994 9.284169 0 0 57 0 0 0 NaN
Jun 11th 06:38:20.816 UTC 2 15 39 608 601 1448.528 2589.46 0 891.0782 724.9946 0 0 47 0 0 564.8728 2.7964
Jun 11th 06:38:19.894 UTC 3 10 0 416 409 1104.839 1772.349 0 181.0662 9.28295 0 0 57 0 0 0 NaN
Jun 11th 06:37:20.816 UTC 2 15 39 605 598 1442.641 2575.021 0 889.9445 723.8369 0 0 47 0 0 563.3328 2.802651
Jun 11th 06:37:19.884 UTC 3 10 0 414 408 1097.178 1770.135 0 181.0259 9.291286 0 0 57 0 0 0 NaN
Jun 11th 06:36:19.876 UTC 3 10 0 412 407 1093.578 1768.335 0 181.3752 9.309476 0 0 57 0 0 0 NaN
Jun 11th 06:36:19.864 UTC 2 14 39 603 596 1439.583 2564.318 0 888.929 722.5777 0 0 46 0 0 563.3328 2.802651
Jun 11th 06:35:19.884 UTC 3 11 0 409 405 1082.575 1759.866 0 181.7847 9.320452 0 0 57 0 0 0 NaN
Jun 11th 06:35:18.914 UTC 2 14 38 601 593 1432.656 2548.921 0 888.3231 721.3653 0 0 45 0 0 563.3328 2.802651
Jun 11th 06:34:19.884 UTC 3 7 1 407 404 1072.687 1753.356 0 181.2757 9.401228 0 0 57 0 0 0 NaN
Jun 11th 06:34:18.926 UTC 2 15 39 600 590 1431.855 2532.091 0 887.8743 720.5703 0 0 45 0 0 563.3328 2.802651
Jun 11th 06:33:19.873 UTC 3 9 0 406 401 1071.487 1741.271 0 181.3851 9.405411 0 0 57 0 0 0 NaN
Jun 11th 06:33:18.916 UTC 2 15 39 598 589 1428.457 2527.84 0 887.104 720.1823 0 0 45 0 0 558.9878 2.823171
Jun 11th 06:32:19.884 UTC 3 10 0 405 399 1069.007 1729.454 0 181.3436 9.426744 0 0 57 0 0 0 NaN
Jun 11th 06:32:17.905 UTC 2 15 40 594 586 1416.203 2512.057 0 885.4891 719.0973 0 0 44 0 0 558.0878 2.832933
Jun 11th 06:31:19.887 UTC 3 10 0 403 398 1066.022 1726.42 0 181.7477 9.445668 0 0 57 0 0 0 NaN
Jun 11th 06:31:17.905 UTC 2 15 40 592 586 1412.66 2512.057 0 884.6543 719.0973 0 0 44 0 0 542.6427 2.826264
Jun 11th 06:30:19.876 UTC 3 9 0 403 398 1066.022 1726.42 0 181.7477 9.454873 0 0 57 0 0 0 NaN
Jun 11th 06:30:17.895 UTC 2 15 38 590 584 1409.66 2502.282 0 883.7419 718.3552 0 0 44 0 0 542.6427 2.826264
Jun 11th 06:29:19.893 UTC 3 8 0 401 396 1060.762 1716.897 0 181.7202 9.497608 0 0 57 0 0 0 NaN
Jun 11th 06:29:17.895 UTC 2 15 40 590 581 1409.66 2484.776 0 883.7419 717.3157 0 0 44 0 0 541.1427 2.848119
Jun 11th 06:28:19.883 UTC 3 8 0 398 395 1051.942 1711.504 0 181.157 9.512009 0 0 57 0 0 0 NaN
Jun 11th 06:28:17.904 UTC 2 15 39 586 578 1402.17 2472.251 0 881.931 716.2996 0 0 44 0 0 541.1427 2.848119
Jun 11th 06:27:19.056 UTC 3 8 1 398 394 1051.942 1706.169 0 181.157 9.531467 0 0 56 0 0 0 NaN
Jun 11th 06:27:17.905 UTC 2 15 39 584 576 1391.676 2464.187 0 881.5574 715.4805 0 0 44 0 0 537.7776 2.860519
Jun 11th 06:26:19.057 UTC 3 8 0 397 394 1046.362 1706.169 0 181.1766 9.531467 0 0 56 0 0 0 NaN
Jun 11th 06:26:17.895 UTC 2 15 39 582 575 1388.781 2461.36 0 880.8852 715.0968 0 0 44 0 0 525.3926 2.855394
Jun 11th 06:25:19.068 UTC 3 8 0 396 393 1041.164 1700.109 0 181.1024 9.553047 0 0 56 0 0 0 NaN
Jun 11th 06:25:17.895 UTC 2 14 40 579 571 1383.443 2443.448 0 879.8714 713.369 0 0 44 0 0 525.3926 2.855394
Jun 11th 06:24:19.066 UTC 3 5 1 395 392 1037.024 1695.073 0 181.0211 9.564887 0 0 56 0 0 0 NaN
Jun 11th 06:24:17.895 UTC 2 15 40 577 569 1379.665 2434.318 0 879.2419 713.0085 0 0 44 0 0 519.6801 2.855385
Jun 11th 06:23:19.065 UTC 3 6 0 394 391 1034.572 1692.967 0 180.9407 9.564887 0 0 56 0 0 0 NaN
Jun 11th 06:23:17.906 UTC 2 15 39 574 569 1374.483 2434.318 0 878.0546 713.0085 0 0 44 0 0 512.4926 2.863087
Jun 11th 06:22:19.056 UTC 3 7 0 393 390 1030.049 1689.029 0 181.1675 9.564887 0 0 56 0 0 0 NaN
Jun 11th 06:22:17.895 UTC 2 15 38 573 564 1372.458 2415.42 0 877.7744 711.642 0 0 44 0 0 512.4926 2.863087
Jun 11th 06:21:19.076 UTC 3 7 0 392 388 1022.422 1674.369 0 181.1165 9.601198 0 0 56 0 0 0 NaN
Jun 11th 06:21:17.896 UTC 2 15 40 569 562 1358.745 2409.44 0 876.8271 710.967 0 0 44 0 0 505.0826 2.869787
Jun 11th 06:20:19.066 UTC 3 6 0 391 388 1016.448 1674.369 0 180.9436 9.60551 0 0 56 0 0 0 NaN
Jun 11th 06:20:17.905 UTC 2 14 38 567 561 1355.471 2403.447 0 876.2525 710.4822 0 0 44 0 0 501.1 2.863429
Jun 11th 06:19:19.066 UTC 3 5 0 390 388 1014.658 1674.369 0 180.9987 9.622574 0 0 56 0 0 0 NaN
Jun 11th 06:19:16.838 UTC 2 15 40 564 555 1347.043 2375.668 0 875.6331 708.8527 0 0 43 0 0 501.1 2.863429
Jun 11th 06:18:16.975 UTC 3 8 0 390 385 1014.658 1656.314 0 180.9987 9.622574 0 0 54 0 0 0 NaN
Jun 11th 06:18:16.836 UTC 2 15 36 561 555 1340.019 2375.668 0 875.0105 708.8527 0 0 43 0 0 501.1 2.863429
Jun 11th 06:17:16.848 UTC 2 15 38 561 550 1340.019 2357.967 0 875.0105 707.5215 0 0 43 0 0 501.1 2.863429
Jun 11th 06:17:16.079 UTC 3 9 1 390 382 1014.658 1644.532 0 180.9987 9.65209 0 0 53 0 0 0 NaN
Jun 11th 06:16:16.844 UTC 2 15 40 559 548 1336.959 2346.677 0 874.7866 707.018 0 0 43 0 0 490.4838 2.868326
Jun 11th 06:16:16.071 UTC 3 8 0 388 382 1011.918 1644.532 0 180.4244 9.658998 0 0 53 0 0 0 NaN
Jun 11th 06:15:16.835 UTC 2 14 39 554 548 1323 2346.677 0 873.4143 706.8457 0 0 43 0 0 486.4038 2.878129
Jun 11th 06:15:15.039 UTC 3 8 0 386 382 1007.135 1644.532 0 180.6499 9.658998 0 0 52 0 0 0 NaN
Jun 11th 06:14:15.131 UTC 2 14 40 552 544 1320.139 2327.336 0 872.465 705.9835 0 0 42 0 0 482.7251 2.873363
Jun 11th 06:14:15.038 UTC 3 8 0 385 382 1001.938 1644.532 0 180.7611 9.658998 0 0 52 0 0 0 NaN
Jun 11th 06:13:15.130 UTC 2 15 39 549 542 1314.356 2319.802 0 871.0762 705.7342 0 0 42 0 0 477.6425 2.894803
Jun 11th 06:13:15.039 UTC 3 8 1 383 380 995.1055 1629.515 0 180.3967 9.677192 0 0 52 0 0 0 NaN
Jun 11th 06:12:15.131 UTC 2 15 40 548 540 1310.374 2311.661 0 871.1215 705.3608 0 0 42 0 0 475.19 2.8975
Jun 11th 06:12:15.038 UTC 3 8 0 382 378 993.4705 1625.513 0 180.0975 9.695584 0 0 52 0 0 0 NaN
Jun 11th 06:11:15.142 UTC 2 14 39 545 538 1306.776 2304.155 0 869.5135 704.2332 0 0 42 0 0 473.99 2.907914
Jun 11th 06:11:15.050 UTC 3 11 0 381 374 986.0005 1603.37 0 180.4659 9.703378 0 0 52 0 0 0 NaN
Jun 11th 06:10:15.132 UTC 2 15 40 541 535 1296.626 2291.065 0 868.1693 703.4946 0 0 42 0 0 466.6663 2.898548
Jun 11th 06:10:14.255 UTC 3 12 0 380 372 980.0267 1589.036 0 180.6263 9.726533 0 0 51 0 0 0 NaN
Jun 11th 06:09:15.131 UTC 2 15 39 540 532 1295.688 2277.26 0 867.635 702.5364 0 0 42 0 0 466.6663 2.898548
Jun 11th 06:09:14.254 UTC 3 10 0 377 372 972.6017 1589.036 0 180.7172 9.739078 0 0 51 0 0 0 NaN
Jun 11th 06:08:15.130 UTC 2 15 38 537 530 1288.979 2271.13 0 866.4616 701.5627 0 0 42 0 0 461.0863 2.881789
Jun 11th 06:08:14.264 UTC 3 8 1 377 372 972.6017 1589.036 0 180.7172 9.77529 0 0 51 0 0 0 NaN
Jun 11th 06:07:15.133 UTC 2 15 39 534 527 1283.444 2258.347 0 865.2794 700.2197 0 0 42 0 0 459.7363 2.891423
Jun 11th 06:07:14.264 UTC 3 9 0 376 369 971.2517 1578.999 0 180.2843 9.782788 0 0 51 0 0 0 NaN
Jun 11th 06:06:15.132 UTC 2 15 40 533 523 1282.299 2241.552 0 864.5852 698.3376 0 0 42 0 0 451.9863 2.878893
Jun 11th 06:06:14.253 UTC 3 12 0 373 366 961.7905 1566.873 0 180.2333 9.782788 0 0 51 0 0 0 NaN
Jun 11th 06:05:15.141 UTC 2 15 39 529 521 1273.802 2236.679 0 862.9811 697.5574 0 0 42 0 0 447.2563 2.885524
Jun 11th 06:05:14.245 UTC 3 14 0 371 363 956.8774 1553.955 0 180.0475 9.806497 0 0 51 0 0 0 NaN
Jun 11th 06:04:15.132 UTC 2 15 39 528 518 1272.032 2225.274 0 862.2273 696.3718 0 0 42 0 0 447.2563 2.885524
Jun 11th 06:04:14.264 UTC 3 14 0 367 361 940.8522 1543.97 0 179.7025 9.840994 0 0 51 0 0 0 NaN
Jun 11th 06:03:15.133 UTC 2 15 36 523 517 1259.814 2223.436 0 859.9595 695.9591 0 0 42 0 0 447.2563 2.885524
Jun 11th 06:03:14.263 UTC 3 14 0 367 360 940.8522 1541.379 0 179.7025 9.865047 0 0 51 0 0 0 NaN
Jun 11th 06:02:14.262 UTC 3 12 0 365 360 936.7422 1541.379 0 179.8372 9.873752 0 0 51 0 0 0 NaN
Jun 11th 06:02:13.257 UTC 2 14 38 519 514 1249.586 2207.761 0 857.5243 694.0887 0 0 40 0 0 447.2563 2.885524
Jun 11th 06:01:14.261 UTC 3 9 0 362 360 923.8722 1541.379 0 179.7279 9.933958 0 0 51 0 0 0 NaN
Jun 11th 06:01:12.172 UTC 2 15 39 518 511 1248.168 2195.657 0 856.9741 692.9431 0 0 39 0 0 447.2563 2.885524
Jun 11th 06:00:14.253 UTC 3 10 0 360 358 921.4722 1535.172 0 179.6106 9.937048 0 0 51 0 0 0 NaN
Jun 11th 06:00:12.171 UTC 2 15 39 518 507 1248.168 2172.95 0 856.9741 690.4572 0 0 39 0 0 446.3563 2.898417
Jun 11th 05:59:14.262 UTC 3 9 0 359 356 919.6722 1524.776 0 179.9334 9.99029 0 0 51 0 0 0 NaN
Jun 11th 05:59:12.180 UTC 2 15 40 516 505 1244.751 2160.418 0 855.8942 689.2344 0 0 39 0 0 441.2713 2.884126
Jun 11th 05:58:14.249 UTC 3 8 0 359 355 919.6722 1522.421 0 179.9334 10.01612 0 0 51 0 0 0 NaN
Jun 11th 05:58:12.170 UTC 2 15 40 512 503 1235.33 2148.34 0 854.0168 688.0292 0 0 39 0 0 436.6812 2.891929
Jun 11th 05:57:14.261 UTC 3 8 0 357 351 916.5222 1506.995 0 180.1214 10.07424 0 0 51 0 0 0 NaN
Jun 11th 05:57:12.192 UTC 2 15 40 510 503 1231.97 2148.34 0 852.9024 688.0292 0 0 39 0 0 434.8912 2.899275
Jun 11th 05:56:14.260 UTC 3 7 1 356 351 914.7222 1506.995 0 180.339 10.09456 0 0 51 0 0 0 NaN
Jun 11th 05:56:12.179 UTC 2 14 40 509 501 1225.928 2136.006 0 852.369 686.739 0 0 39 0 0 429.7712 2.90386
Jun 11th 05:55:13.424 UTC 3 9 0 354 349 911.1372 1496.627 0 180.6084 10.09456 0 0 50 0 0 0 NaN
Jun 11th 05:55:12.180 UTC 2 15 39 507 498 1219.928 2123.44 0 851.3252 685.7815 0 0 39 0 0 427.0712 2.905246
Jun 11th 05:54:13.436 UTC 3 11 0 351 346 896.7222 1481.514 0 180.2073 10.0949 0 0 50 0 0 0 NaN
Jun 11th 05:54:12.169 UTC 2 14 40 503 496 1210.68 2115.899 0 849.1794 684.277 0 0 39 0 0 420.0062 2.91671
Jun 11th 05:53:13.424 UTC 3 8 1 351 346 896.7222 1481.514 0 180.2073 10.1241 0 0 50 0 0 0 NaN
Jun 11th 05:53:12.190 UTC 2 15 39 501 495 1204.752 2111.269 0 848.6696 684.277 0 0 39 0 0 417.0962 2.937297
Jun 11th 05:52:13.424 UTC 3 9 0 350 345 894.6971 1477.863 0 180.3957 10.1241 0 0 50 0 0 0 NaN
Jun 11th 05:52:12.180 UTC 2 15 38 500 494 1204.112 2106.176 0 848.3474 683.8456 0 0 39 0 0 413.8262 2.955901
Jun 11th 05:51:12.579 UTC 3 7 0 347 345 889.6946 1477.863 0 180.2542 10.14407 0 0 49 0 0 0 NaN
Jun 11th 05:51:12.181 UTC 2 15 39 496 490 1193.218 2083.927 0 846.1653 682.4849 0 0 39 0 0 413.8262 2.955901
Jun 11th 05:50:12.579 UTC 3 6 0 347 345 889.6946 1477.863 0 180.2542 10.16726 0 0 49 0 0 0 NaN
Jun 11th 05:50:11.303 UTC 2 13 40 495 488 1189.828 2074.944 0 845.6835 680.9468 0 0 38 0 0 413.8262 2.955901
Jun 11th 05:49:12.577 UTC 3 7 0 346 343 889.0947 1465.095 0 180.3479 10.19333 0 0 49 0 0 0 NaN
Jun 11th 05:49:10.302 UTC 2 15 39 494 485 1187.65 2060.743 0 845.2783 680.509 0 0 37 0 0 410.0012 2.971023
Jun 11th 05:48:12.567 UTC 3 5 0 345 343 887.3047 1465.095 0 179.9507 10.22616 0 0 49 0 0 0 NaN
Jun 11th 05:48:09.343 UTC 2 15 38 494 484 1187.65 2055.567 0 845.2783 680.0775 0 0 36 0 0 410.0012 2.971023
Jun 11th 05:47:12.578 UTC 3 5 0 344 342 881.3309 1463.576 0 180.0144 10.22985 0 0 49 0 0 0 NaN
Jun 11th 05:47:09.333 UTC 2 14 40 489 481 1177.883 2050.043 0 843.4714 678.3217 0 0 36 0 0 400.1974 2.964425
Jun 11th 05:46:12.578 UTC 3 7 0 343 339 880.1309 1453.853 0 180.3611 10.24802 0 0 49 0 0 0 NaN
Jun 11th 05:46:09.345 UTC 2 15 39 484 480 1165.272 2043.636 0 841.9982 678.3217 0 0 36 0 0 387.5524 2.936003
Jun 11th 05:45:12.576 UTC 3 7 0 342 338 877.3709 1451.418 0 180.7023 10.27498 0 0 49 0 0 0 NaN
Jun 11th 05:45:09.345 UTC 2 15 39 482 476 1160.205 2021.7 0 841.4048 676.9304 0 0 36 0 0 381.3424 2.911011
Jun 11th 05:44:12.567 UTC 3 6 0 342 337 877.3709 1448.23 0 180.7023 10.28848 0 0 49 0 0 0 NaN
Jun 11th 05:44:09.336 UTC 2 15 39 481 474 1159.305 2014.038 0 840.8914 676.1639 0 0 36 0 0 379.5424 2.919557
Jun 11th 05:43:12.576 UTC 3 5 0 339 337 868.7872 1448.23 0 180.5243 10.31546 0 0 49 0 0 0 NaN
Jun 11th 05:43:09.333 UTC 2 15 40 481 471 1159.305 2000.141 0 840.8914 675.2728 0 0 36 0 0 363.2299 2.860078
Jun 11th 05:42:12.578 UTC 3 7 0 337 334 865.3871 1440.817 0 180.6519 10.31651 0 0 49 0 0 0 NaN
Jun 11th 05:42:09.347 UTC 2 15 39 477 468 1149.854 1992.46 0 839.3145 674.4017 0 0 36 0 0 363.2299 2.860078
Jun 11th 05:41:11.587 UTC 3 9 0 336 331 862.6647 1429.53 0 180.9235 10.33516 0 0 48 0 0 0 NaN
Jun 11th 05:41:09.347 UTC 2 14 40 472 466 1131.587 1983.075 0 837.7999 673.1801 0 0 36 0 0 358.145 2.84242
Jun 11th 05:40:10.832 UTC 3 7 0 333 331 855.3959 1429.53 0 181.7535 10.3449 0 0 47 0 0 0 NaN
Jun 11th 05:40:09.335 UTC 2 15 38 471 464 1130.687 1976.009 0 837.1446 672.7716 0 0 36 0 0 358.145 2.84242
Jun 11th 05:39:10.823 UTC 3 8 0 333 328 855.3959 1416.574 0 181.7535 10.40228 0 0 47 0 0 0 NaN
Jun 11th 05:39:09.336 UTC 2 15 40 467 460 1122.655 1963.191 0 835.4602 671.2845 0 0 36 0 0 352.1712 2.81737
Jun 11th 05:38:10.814 UTC 3 8 0 332 326 847.926 1407.709 0 181.7574 10.41845 0 0 47 0 0 0 NaN
Jun 11th 05:38:09.346 UTC 2 15 40 465 458 1109.56 1951.071 0 834.3866 670.6332 0 0 36 0 0 346.2987 2.815437
Jun 11th 05:37:10.826 UTC 3 9 0 329 324 833.8522 1402.157 0 182.1695 10.44007 0 0 47 0 0 0 NaN
Jun 11th 05:37:09.339 UTC 2 15 39 463 456 1104.452 1941.475 0 833.9419 669.9041 0 0 36 0 0 345.3987 2.831137
Jun 11th 05:36:10.825 UTC 3 10 0 329 322 833.8522 1393.92 0 182.1695 10.44976 0 0 47 0 0 0 NaN
Jun 11th 05:36:08.425 UTC 2 15 37 460 454 1097.572 1932.479 0 832.5264 669.1921 0 0 35 0 0 345.3987 2.831137
Jun 11th 05:35:10.814 UTC 3 9 0 326 321 823.7822 1392.018 0 182.7474 10.49116 0 0 47 0 0 0 NaN
Jun 11th 05:35:08.435 UTC 2 15 40 460 449 1097.572 1911.874 0 832.5264 666.8229 0 0 35 0 0 343.7637 2.841022
Jun 11th 05:34:10.834 UTC 3 8 0 324 321 817.6621 1392.018 0 182.788 10.51665 0 0 47 0 0 0 NaN
Jun 11th 05:34:08.426 UTC 2 15 39 458 448 1093.687 1910.706 0 831.3914 666.3131 0 0 35 0 0 332.7312 2.819756
Jun 11th 05:33:10.820 UTC 3 7 1 322 319 815.5222 1387.139 0 182.5888 10.54498 0 0 47 0 0 0 NaN
Jun 11th 05:33:08.426 UTC 2 15 38 453 446 1086.135 1902.783 0 829.2615 665.5363 0 0 35 0 0 332.7312 2.819756
Jun 11th 05:32:10.823 UTC 3 9 0 320 315 808.8846 1371.895 0 182.8898 10.58763 0 0 47 0 0 0 NaN
Jun 11th 05:32:07.404 UTC 2 15 38 450 444 1081.553 1895.102 0 827.2925 664.6155 0 0 34 0 0 332.7312 2.819756
Jun 11th 05:31:10.822 UTC 3 10 0 318 313 802.5921 1362.36 0 183.3223 10.5983 0 0 47 0 0 0 NaN
Jun 11th 05:31:07.405 UTC 2 15 37 447 441 1074.442 1877.496 0 825.2112 663.1885 0 0 34 0 0 332.7312 2.819756
Jun 11th 05:30:10.108 UTC 3 11 0 317 311 799.8921 1349.041 0 183.4658 10.62766 0 0 46 0 0 0 NaN
Jun 11th 05:30:07.395 UTC 2 15 37 446 438 1073.542 1863.57 0 824.9402 661.6498 0 0 34 0 0 332.7312 2.819756
Jun 11th 05:29:10.109 UTC 3 10 0 315 310 796.2521 1345.846 0 183.6255 10.64827 0 0 46 0 0 0 NaN
Jun 11th 05:29:06.446 UTC 2 14 38 445 435 1071.382 1852.354 0 824.3893 659.3139 0 0 33 0 0 332.7312 2.819756
Jun 11th 05:28:10.100 UTC 3 8 1 314 310 794.2421 1345.846 0 183.4733 10.68137 0 0 46 0 0 0 NaN
Jun 11th 05:28:05.455 UTC 2 14 40 443 432 1069.242 1837.426 0 823.3081 657.2295 0 0 32 0 0 330.9312 2.852855
Jun 11th 05:27:10.109 UTC 3 9 0 312 308 791.382 1336.053 0 183.4916 10.71066 0 0 46 0 0 0 NaN
Jun 11th 05:27:05.456 UTC 2 15 40 437 431 1056.328 1835.591 0 819.8211 657.2295 0 0 32 0 0 323.2274 2.885959
Jun 11th 05:26:10.100 UTC 3 9 0 311 306 788.6595 1329.993 0 183.7605 10.74458 0 0 46 0 0 0 NaN
Jun 11th 05:26:05.466 UTC 2 14 40 435 430 1052.644 1830.105 0 818.96 656.2423 0 0 32 0 0 320.2124 2.884797
Jun 11th 05:25:10.109 UTC 3 9 0 309 305 785.1595 1321.791 0 183.2309 10.77125 0 0 46 0 0 0 NaN
Jun 11th 05:25:05.456 UTC 2 15 39 434 425 1051.554 1807.652 0 818.0993 654.2709 0 0 32 0 0 320.2124 2.884797
Jun 11th 05:24:09.067 UTC 3 8 0 308 304 777.532 1318.112 0 183.4706 10.78991 0 0 45 0 0 0 NaN
Jun 11th 05:24:05.456 UTC 2 15 40 431 422 1044.352 1795.884 0 815.7279 652.4637 0 0 32 0 0 320.2124 2.884797
Jun 11th 05:23:09.059 UTC 3 8 1 307 302 776.632 1309.991 0 183.6277 10.83483 0 0 45 0 0 0 NaN
Jun 11th 05:23:05.447 UTC 2 14 39 429 422 1041.244 1795.884 0 814.7025 651.9054 0 0 32 0 0 316.1624 2.900573
Jun 11th 05:22:09.078 UTC 3 8 0 306 302 773.932 1309.991 0 183.2473 10.83483 0 0 45 0 0 0 NaN
Jun 11th 05:22:04.417 UTC 2 15 40 426 419 1035.514 1783.295 0 812.7024 650.3873 0 0 31 0 0 308.6924 2.912193
Jun 11th 05:21:09.068 UTC 3 8 0 304 300 770.497 1304.62 0 183.7171 10.88975 0 0 45 0 0 0 NaN
Jun 11th 05:21:04.417 UTC 2 14 38 425 418 1029.304 1778.004 0 812.0446 649.098 0 0 31 0 0 308.6924 2.912193
Jun 11th 05:20:09.068 UTC 3 11 0 304 295 770.497 1279.343 0 183.7171 10.90944 0 0 45 0 0 0 NaN
Jun 11th 05:20:04.405 UTC 2 15 40 421 414 1014.074 1759.869 0 808.834 647.1439 0 0 31 0 0 304.3574 2.926514
Jun 11th 05:19:09.058 UTC 3 12 0 302 293 762.6558 1266.528 0 183.5334 10.93086 0 0 45 0 0 0 NaN
Jun 11th 05:19:04.416 UTC 2 15 40 420 410 1011.374 1737.84 0 808.1019 644.6429 0 0 31 0 0 304.3574 2.926514
Jun 11th 05:18:09.080 UTC 3 13 0 300 292 753.0032 1261.639 0 183.5008 10.93086 0 0 45 0 0 0 NaN
Jun 11th 05:18:04.417 UTC 2 15 40 418 409 1007.612 1736.267 0 806.6455 643.8524 0 0 31 0 0 293.0637 2.960239
Jun 11th 05:17:09.069 UTC 3 11 1 298 291 750.2782 1255.799 0 183.5774 10.9762 0 0 45 0 0 0 NaN
Jun 11th 05:17:04.406 UTC 2 14 39 416 408 1005.904 1731.139 0 804.9919 642.4139 0 0 31 0 0 293.0637 2.960239
Jun 11th 05:16:09.068 UTC 3 11 0 296 291 745.9432 1255.799 0 183.5001 10.9762 0 0 45 0 0 0 NaN
Jun 11th 05:16:04.426 UTC 2 15 40 412 404 996.6588 1717.152 0 802.0766 640.1936 0 0 31 0 0 282.9062 2.946939
Jun 11th 05:15:09.057 UTC 3 10 0 294 291 742.1182 1255.799 0 183.0928 10.99483 0 0 45 0 0 0 NaN
Jun 11th 05:15:04.415 UTC 2 15 39 409 401 989.5886 1702.728 0 799.8956 638.0182 0 0 31 0 0 282.9062 2.946939
Jun 11th 05:14:08.373 UTC 3 9 0 292 290 737.5957 1251.3 0 182.6126 11.0555 0 0 44 0 0 0 NaN
Jun 11th 05:14:04.405 UTC 2 14 40 408 399 985.696 1698.152 0 798.8857 635.5206 0 0 31 0 0 281.3662 2.961749
Jun 11th 05:13:08.373 UTC 3 7 0 291 289 735.5707 1248.692 0 182.1383 11.10996 0 0 44 0 0 0 NaN
Jun 11th 05:13:04.416 UTC 2 15 39 404 398 975.7016 1696.486 0 795.91 635.5206 0 0 31 0 0 279.7312 2.975863
Jun 11th 05:12:08.383 UTC 3 7 0 291 288 735.5707 1247.461 0 182.1383 11.1351 0 0 44 0 0 0 NaN
Jun 11th 05:12:04.416 UTC 2 15 36 399 396 964.9278 1684.236 0 792.7196 634.0808 0 0 31 0 0 279.7312 2.975863
Jun 11th 05:11:08.382 UTC 3 7 0 289 287 729.9006 1244.174 0 182.4005 11.14007 0 0 44 0 0 0 NaN
